VE_REF FT_REF VE_FLT LE_MET_level6 LE_GEAR SI_LATI SI_LONG SI_SP SI_HE SI_STATE SI_DATE SI_TIME SI_HARB LE_KG_COD LE_KG_CSH LE_KG_DAB LE_KG_ELE LE_KG_FLE LE_KG_HAD LE_KG_HER LE_KG_HKE LE_KG_HOM LE_KG_LEM LE_KG_MAC LE_KG_MON LE_KG_MUS LE_KG_NEP LE_KG_NOP LE_KG_OYF LE_KG_PLE LE_KG_POK LE_KG_PRA LE_KG_SAN LE_KG_SOL LE_KG_SPR LE_KG_TUR LE_KG_WHB LE_KG_WHG LE_KG_WIT LE_EFF_VMS KW_HOURS flag land_harb pt_graph
DNK000000569 4047153 fleet1 SDN_DEF_90-119_0_0 SDN 57.757 10.482 0.2 229 1 08/06/2012 06:52 NA 1.4 0 0 0 0 1.04 0 0.32 0 0.52 0 0 0 0 0 0 315.64 0 0 0 0 0 0 0 0 49.8 60 129 3 NA34 7925
DNK000000569 4047153 fleet1 SDN_DEF_90-119_0_0 SDN 57.745 10.451 6.2 256 1 08/06/2012 08:52 NA 1.4 0 0 0 0 1.04 0 0.32 0 0.52 0 0 0 0 0 0 315.64 0 0 0 0 0 0 0 0 49.8 60 129 3 NA34 7852
DNK000000569 4047153 fleet1 SDN_DEF_90-119_0_0 SDN 57.774 10.463 0.2 137 1 08/06/2012 09:52 NA 1.4 0 0 0 0 1.04 0 0.32 0 0.52 0 0 0 0 0 0 315.64 0 0 0 0 0 0 0 0 49.8 60 129 3 NA34 7995
DNK000000569 4047154 fleet1 SDN_DEF_90-119_0_0 SDN 57.779 10.467 0.6 157 1 11/06/2012 03:56 NA 25.15 0 0 0 0 27.1 0 0 0 8.4 0 0.6 0 0 0 0 441.55 0 0 0 0 0 0 0 0 86.35 60 129 3 NA34 7995
DNK000000569 4047154 fleet1 SDN_DEF_90-119_0_0 SDN 57.816 10.577 2.2 80 1 11/06/2012 11:56 NA 25.15 0 0 0 0 27.1 0 0 0 8.4 0 0.6 0 0 0 0 441.55 0 0 0 0 0 0 0 0 86.35 120 258 3 NA34 8059
DNK000000569 4047155 fleet1 SDN_DEF_90-119_0_0 SDN 57.777 10.429 0.4 171 1 12/06/2012 03:56 NA 3.6 0 0.05 0 0 5.81666666666667 0 0.266666666666667 0 3.83333333333333 0 0 0 0 0 0 301.35 0 0 0 0 0 0 0 0 79.8333333333333 60 129 3 NA34 7924
DNK000000569 4047155 fleet1 SDN_DEF_90-119_0_0 SDN 57.781 10.456 0.6 111 1 12/06/2012 05:56 NA 3.6 0 0.05 0 0 5.81666666666667 0 0.266666666666667 0 3.83333333333333 0 0 0 0 0 0 301.35 0 0 0 0 0 0 0 0 79.8333333333333 60 129 3 NA34 7995
DNK000000569 4047155 fleet1 SDN_DEF_90-119_0_0 SDN 57.763 10.426 4.6 14 1 12/06/2012 06:56 NA 3.6 0 0.05 0 0 5.81666666666667 0 0.266666666666667 0 3.83333333333333 0 0 0 0 0 0 301.35 0 0 0 0 0 0 0 0 79.8333333333333 60 129 3 NA34 7924
DNK000000569 4047155 fleet1 SDN_DEF_90-119_0_0 SDN 57.776 10.429 0.2 171 1 12/06/2012 07:56 NA 3.6 0 0.05 0 0 5.81666666666667 0 0.266666666666667 0 3.83333333333333 0 0 0 0 0 0 301.35 0 0 0 0 0 0 0 0 79.8333333333333 60 129 3 NA34 7924
DNK000000569 4047155 fleet1 SDN_DEF_90-119_0_0 SDN 57.781 10.445 1 99 1 12/06/2012 08:56 NA 3.6 0 0.05 0 0 5.81666666666667 0 0.266666666666667 0 3.83333333333333 0 0 0 0 0 0 301.35 0 0 0 0 0 0 0 0 79.8333333333333 60 129 3 NA34 7995
DNK000000569 4047155 fleet1 SDN_DEF_90-119_0_0 SDN 57.785 10.493 0 39 1 12/06/2012 10:56 NA 3.6 0 0.05 0 0 5.81666666666667 0 0.266666666666667 0 3.83333333333333 0 0 0 0 0 0 301.35 0 0 0 0 0 0 0 0 79.8333333333333 60 129 3 NA34 7925
DNK000000569 4047156 fleet1 SDN_DEF_90-119_0_0 SDN 57.757 10.428 4.8 349 1 13/06/2012 09:58 NA 0 0 0 0 0 14.55 0 0 0 8.35 0 0 0 0 0 0 609.2 0 0 0 0 0 0 0 0 129.25 60 129 3 NA34 7924
DNK000000569 4047156 fleet1 SDN_DEF_90-119_0_0 SDN 57.777 10.429 0 125 1 13/06/2012 10:58 NA 0 0 0 0 0 14.55 0 0 0 8.35 0 0 0 0 0 0 609.2 0 0 0 0 0 0 0 0 129.25 60 129 3 NA34 7924
DNK000000569 4047157 fleet1 SDN_DEF_90-119_0_0 SDN 57.781 10.422 0.8 175 1 18/06/2012 06:04 NA 0 0 0 0 0 19.8 0 0 0 2.1 0 1.95 0 0 0 0 1093.7 0 0 0 0 0 0 0 0 73.05 60 129 3 NA34 7924
DNK000000569 4047157 fleet1 SDN_DEF_90-119_0_0 SDN 57.776 10.401 1.8 71 1 18/06/2012 09:04 NA 0 0 0 0 0 19.8 0 0 0 2.1 0 1.95 0 0 0 0 1093.7 0 0 0 0 0 0 0 0 73.05 120 258 3 NA34 7924
DNK000000569 4047158 fleet1 SDN_DEF_90-119_0_0 SDN 57.78 10.465 0.4 131 1 20/06/2012 06:06 NA 4.26666666666667 0 0.1 0 0.166666666666667 21.4 0 0 0 4.7 0 0 0 0 0 0 804.033333333333 0 0 0 0 0 0 0 0 115.533333333333 60 129 3 NA34 7995
DNK000000569 4047158 fleet1 SDN_DEF_90-119_0_0 SDN 57.776 10.426 0.8 126 1 20/06/2012 07:06 NA 4.26666666666667 0 0.1 0 0.166666666666667 21.4 0 0 0 4.7 0 0 0 0 0 0 804.033333333333 0 0 0 0 0 0 0 0 115.533333333333 60 129 3 NA34 7924
DNK000000569 4047158 fleet1 SDN_DEF_90-119_0_0 SDN 57.777 10.452 0.8 87 1 20/06/2012 10:06 NA 4.26666666666667 0 0.1 0 0.166666666666667 21.4 0 0 0 4.7 0 0 0 0 0 0 804.033333333333 0 0 0 0 0 0 0 0 115.533333333333 60 129 3 NA34 7995
DNK000000569 4047159 fleet1 SDN_DEF_90-119_0_0 SDN 57.773 10.397 0.2 260 1 21/06/2012 04:06 NA 3.06666666666667 0 0 0 0 16.3666666666667 0 0 0 3.13333333333333 0 0.1 0 0 0 0 683.9 0 0 0 0 0 0 0 0 59.6666666666667 60 129 3 NA34 7924
DNK000000569 4047159 fleet1 SDN_DEF_90-119_0_0 SDN 57.773 10.393 7 174 1 21/06/2012 06:06 NA 3.06666666666667 0 0 0 0 16.3666666666667 0 0 0 3.13333333333333 0 0.1 0 0 0 0 683.9 0 0 0 0 0 0 0 0 59.6666666666667 60 129 3 NA34 7924
DNK000000569 4047159 fleet1 SDN_DEF_90-119_0_0 SDN 57.773 10.436 8.8 119 1 21/06/2012 10:08 NA 3.06666666666667 0 0 0 0 16.3666666666667 0 0 0 3.13333333333333 0 0.1 0 0 0 0 683.9 0 0 0 0 0 0 0 0 59.6666666666667 60 129 3 NA34 7924
DNK000000569 4047160 fleet1 SDN_DEF_90-119_0_0 SDN 57.752 10.404 0.8 343 1 09/07/2012 03:28 NA 0 0 0.1 0 0 3.32 0 0 0 2.72 0 0 0 0 0 0 560.24 0 0 0 0 0 0 0 0 33.26 60 129 3 NA34 7924
DNK000000569 4047160 fleet1 SDN_DEF_90-119_0_0 SDN 57.773 10.396 0.2 31 1 09/07/2012 04:28 NA 0 0 0.1 0 0 3.32 0 0 0 2.72 0 0 0 0 0 0 560.24 0 0 0 0 0 0 0 0 33.26 60 129 3 NA34 7924
DNK000000569 4047160 fleet1 SDN_DEF_90-119_0_0 SDN 57.761 10.425 3.4 351 1 09/07/2012 10:28 NA 0 0 0.1 0 0 3.32 0 0 0 2.72 0 0 0 0 0 0 560.24 0 0 0 0 0 0 0 0 33.26 60 129 3 NA34 7924
DNK000000569 4047160 fleet1 SDN_DEF_90-119_0_0 SDN 57.775 10.427 0.4 258 1 09/07/2012 11:28 NA 0 0 0.1 0 0 3.32 0 0 0 2.72 0 0 0 0 0 0 560.24 0 0 0 0 0 0 0 0 33.26 60 129 3 NA34 7924
DNK000000569 4047160 fleet1 SDN_DEF_90-119_0_0 SDN 57.777 10.439 8.6 91 1 09/07/2012 13:28 NA 0 0 0.1 0 0 3.32 0 0 0 2.72 0 0 0 0 0 0 560.24 0 0 0 0 0 0 0 0 33.26 60 129 3 NA34 7924
DNK000000569 4047161 fleet1 SDN_DEF_90-119_0_0 SDN 57.833 10.597 3 213 1 10/07/2012 03:28 NA 0.92 0 0 0 0 3.26 0 0 0 0.72 0 0 0 0 0 0 23.3 0 0 0 0 0 0 0 0 5.92 60 129 3 NA34 8059
DNK000000569 4047161 fleet1 SDN_DEF_90-119_0_0 SDN 57.82 10.65 2.6 22 1 10/07/2012 06:28 NA 0.92 0 0 0 0 3.26 0 0 0 0.72 0 0 0 0 0 0 23.3 0 0 0 0 0 0 0 0 5.92 60 129 3 NA34 8060
DNK000000569 4047161 fleet1 SDN_DEF_90-119_0_0 SDN 57.827 10.597 1.4 22 1 10/07/2012 07:28 NA 0.92 0 0 0 0 3.26 0 0 0 0.72 0 0 0 0 0 0 23.3 0 0 0 0 0 0 0 0 5.92 60 129 3 NA34 8059
DNK000000569 4047161 fleet1 SDN_DEF_90-119_0_0 SDN 57.823 10.629 4.4 90 1 10/07/2012 08:28 NA 0.92 0 0 0 0 3.26 0 0 0 0.72 0 0 0 0 0 0 23.3 0 0 0 0 0 0 0 0 5.92 60 129 3 NA34 8060
DNK000000569 4047161 fleet1 SDN_DEF_90-119_0_0 SDN 57.807 10.635 8.6 130 1 10/07/2012 09:28 NA 0.92 0 0 0 0 3.26 0 0 0 0.72 0 0 0 0 0 0 23.3 0 0 0 0 0 0 0 0 5.92 60 129 3 NA34 8060
DNK000000569 4047162 fleet1 SDN_DEF_90-119_0_0 SDN 57.757 10.443 6.2 205 1 11/07/2012 03:30 NA 0 0 0.1 0 0.06 3.36 0 0 0 3.14 0 0.6 0 0 0 0 299.88 0 0 0 0 0 0 0 0 29.24 60 129 3 NA34 7924
DNK000000569 4047162 fleet1 SDN_DEF_90-119_0_0 SDN 57.753 10.429 1.6 334 1 11/07/2012 04:30 NA 0 0 0.1 0 0.06 3.36 0 0 0 3.14 0 0.6 0 0 0 0 299.88 0 0 0 0 0 0 0 0 29.24 60 129 3 NA34 7924
DNK000000569 4047162 fleet1 SDN_DEF_90-119_0_0 SDN 57.773 10.403 4.6 147 1 11/07/2012 05:30 NA 0 0 0.1 0 0.06 3.36 0 0 0 3.14 0 0.6 0 0 0 0 299.88 0 0 0 0 0 0 0 0 29.24 60 129 3 NA34 7924
DNK000000569 4047162 fleet1 SDN_DEF_90-119_0_0 SDN 57.781 10.419 1.2 93 1 11/07/2012 08:30 NA 0 0 0.1 0 0.06 3.36 0 0 0 3.14 0 0.6 0 0 0 0 299.88 0 0 0 0 0 0 0 0 29.24 60 129 3 NA34 7924
DNK000000569 4047162 fleet1 SDN_DEF_90-119_0_0 SDN 57.778 10.429 0.2 24 1 11/07/2012 13:30 NA 0 0 0.1 0 0.06 3.36 0 0 0 3.14 0 0.6 0 0 0 0 299.88 0 0 0 0 0 0 0 0 29.24 60 129 3 NA34 7924
DNK000000569 4047163 fleet1 SDN_DEF_90-119_0_0 SDN 57.749 10.251 0.6 86 1 12/07/2012 06:32 NA 0 0 0.05 0 0 0.183333333333333 0 0 0 0.516666666666667 0 0 0 0 0 0 525.516666666667 0 0 0 0 0 0 0 0 17.6333333333333 62 133.3 3 NA34 7849
DNK000000569 4047163 fleet1 SDN_DEF_90-119_0_0 SDN 57.753 10.207 7.2 294 1 12/07/2012 07:32 NA 0 0 0.05 0 0 0.183333333333333 0 0 0 0.516666666666667 0 0 0 0 0 0 525.516666666667 0 0 0 0 0 0 0 0 17.6333333333333 60 129 3 NA34 7921
DNK000000569 4047163 fleet1 SDN_DEF_90-119_0_0 SDN 57.741 10.213 3 64 1 12/07/2012 08:32 NA 0 0 0.05 0 0 0.183333333333333 0 0 0 0.516666666666667 0 0 0 0 0 0 525.516666666667 0 0 0 0 0 0 0 0 17.6333333333333 60 129 3 NA34 7849
DNK000000569 4047163 fleet1 SDN_DEF_90-119_0_0 SDN 57.747 10.245 1.2 72 1 12/07/2012 10:32 NA 0 0 0.05 0 0 0.183333333333333 0 0 0 0.516666666666667 0 0 0 0 0 0 525.516666666667 0 0 0 0 0 0 0 0 17.6333333333333 60 129 3 NA34 7849
DNK000000569 4047163 fleet1 SDN_DEF_90-119_0_0 SDN 57.758 10.295 8.8 39 1 12/07/2012 11:32 NA 0 0 0.05 0 0 0.183333333333333 0 0 0 0.516666666666667 0 0 0 0 0 0 525.516666666667 0 0 0 0 0 0 0 0 17.6333333333333 60 129 3 NA34 7922
DNK000000569 4047163 fleet1 SDN_DEF_90-119_0_0 SDN 57.746 10.279 1.6 309 1 12/07/2012 12:32 NA 0 0 0.05 0 0 0.183333333333333 0 0 0 0.516666666666667 0 0 0 0 0 0 525.516666666667 0 0 0 0 0 0 0 0 17.6333333333333 60 129 3 NA34 7850
DNK000000569 4047164 fleet1 SDN_DEF_>=120_0_0 SDN 57.767 10.376 2.2 55 1 19/07/2012 06:40 NA 0 0 0.22 0 0 0.7 0 0 0 0.42 0 0 0 0 0 0 565.74 0 0 0 0 0 0 0 0 25.22 60 129 3 NA34 7923
DNK000000569 4047164 fleet1 SDN_DEF_>=120_0_0 SDN 57.761 10.361 8.8 98 1 19/07/2012 07:40 NA 0 0 0.22 0 0 0.7 0 0 0 0.42 0 0 0 0 0 0 565.74 0 0 0 0 0 0 0 0 25.22 60 129 3 NA34 7923
DNK000000569 4047164 fleet1 SDN_DEF_>=120_0_0 SDN 57.773 10.388 0 34 1 19/07/2012 08:40 NA 0 0 0.22 0 0 0.7 0 0 0 0.42 0 0 0 0 0 0 565.74 0 0 0 0 0 0 0 0 25.22 60 129 3 NA34 7994
DNK000000569 4047164 fleet1 SDN_DEF_>=120_0_0 SDN 57.753 10.43 8.6 343 1 19/07/2012 10:40 NA 0 0 0.22 0 0 0.7 0 0 0 0.42 0 0 0 0 0 0 565.74 0 0 0 0 0 0 0 0 25.22 60 129 3 NA34 7924
DNK000000569 4047164 fleet1 SDN_DEF_>=120_0_0 SDN 57.775 10.425 0 245 1 19/07/2012 11:40 NA 0 0 0.22 0 0 0.7 0 0 0 0.42 0 0 0 0 0 0 565.74 0 0 0 0 0 0 0 0 25.22 60 129 3 NA34 7924
DNK000000569 4047165 fleet1 SDN_DEF_>=120_0_0 SDN 57.739 10.253 2.2 282 1 20/07/2012 04:40 NA 0 0 0.0555555555555556 0 0 0 0 0 0 0.0555555555555556 0 1.21111111111111 0 0 0 0 353.166666666667 0 0 0 0 0 0 0 0 3.98888888888889 60 129 3 NA34 7849
DNK000000569 4047165 fleet1 SDN_DEF_>=120_0_0 SDN 57.745 10.234 0.2 133 1 20/07/2012 05:40 NA 0 0 0.0555555555555556 0 0 0 0 0 0 0.0555555555555556 0 1.21111111111111 0 0 0 0 353.166666666667 0 0 0 0 0 0 0 0 3.98888888888889 60 129 3 NA34 7849
DNK000000569 4047165 fleet1 SDN_DEF_>=120_0_0 SDN 57.75 10.257 0.8 62 1 20/07/2012 06:40 NA 0 0 0.0555555555555556 0 0 0 0 0 0 0.0555555555555556 0 1.21111111111111 0 0 0 0 353.166666666667 0 0 0 0 0 0 0 0 3.98888888888889 60 129 3 NA34 7849
DNK000000569 4047165 fleet1 SDN_DEF_>=120_0_0 SDN 57.746 10.237 1.2 60 1 20/07/2012 07:40 NA 0 0 0.0555555555555556 0 0 0 0 0 0 0.0555555555555556 0 1.21111111111111 0 0 0 0 353.166666666667 0 0 0 0 0 0 0 0 3.98888888888889 60 129 3 NA34 7849
DNK000000569 4047165 fleet1 SDN_DEF_>=120_0_0 SDN 57.737 10.198 3.2 60 1 20/07/2012 08:40 NA 0 0 0.0555555555555556 0 0 0 0 0 0 0.0555555555555556 0 1.21111111111111 0 0 0 0 353.166666666667 0 0 0 0 0 0 0 0 3.98888888888889 60 129 3 NA34 7848
DNK000000569 4047165 fleet1 SDN_DEF_>=120_0_0 SDN 57.745 10.225 0.2 204 1 20/07/2012 09:40 NA 0 0 0.0555555555555556 0 0 0 0 0 0 0.0555555555555556 0 1.21111111111111 0 0 0 0 353.166666666667 0 0 0 0 0 0 0 0 3.98888888888889 60 129 3 NA34 7849
DNK000000569 4047165 fleet1 SDN_DEF_>=120_0_0 SDN 57.75 10.243 1.6 43 1 20/07/2012 10:40 NA 0 0 0.0555555555555556 0 0 0 0 0 0 0.0555555555555556 0 1.21111111111111 0 0 0 0 353.166666666667 0 0 0 0 0 0 0 0 3.98888888888889 60 129 3 NA34 7849
DNK000000569 4047165 fleet1 SDN_DEF_>=120_0_0 SDN 57.745 10.275 5 76 1 20/07/2012 11:40 NA 0 0 0.0555555555555556 0 0 0 0 0 0 0.0555555555555556 0 1.21111111111111 0 0 0 0 353.166666666667 0 0 0 0 0 0 0 0 3.98888888888889 60 129 3 NA34 7850
DNK000000569 4047165 fleet1 SDN_DEF_>=120_0_0 SDN 57.753 10.309 1.6 61 1 20/07/2012 14:40 NA 0 0 0.0555555555555556 0 0 0 0 0 0 0.0555555555555556 0 1.21111111111111 0 0 0 0 353.166666666667 0 0 0 0 0 0 0 0 3.98888888888889 60 129 3 NA34 7850
DNK000000569 4047167 fleet1 SDN_DEF_>=120_0_0 SDN 57.774 10.399 0.2 350 1 24/07/2012 04:44 NA 1.725 0 0 0 0 0.35 0 0 0 1.3 0 0 0 0 0 0 370.925 0 0 0 0 0 0 0 0 41.025 60 129 3 NA34 7924
DNK000000569 4047167 fleet1 SDN_DEF_>=120_0_0 SDN 57.778 10.423 4.8 120 1 24/07/2012 05:44 NA 1.725 0 0 0 0 0.35 0 0 0 1.3 0 0 0 0 0 0 370.925 0 0 0 0 0 0 0 0 41.025 60 129 3 NA34 7924
DNK000000569 4047167 fleet1 SDN_DEF_>=120_0_0 SDN 57.781 10.459 3 52 1 24/07/2012 08:46 NA 1.725 0 0 0 0 0.35 0 0 0 1.3 0 0 0 0 0 0 370.925 0 0 0 0 0 0 0 0 41.025 60 129 3 NA34 7995
DNK000000569 4047167 fleet1 SDN_DEF_>=120_0_0 SDN 57.785 10.491 0.4 295 1 24/07/2012 10:46 NA 1.725 0 0 0 0 0.35 0 0 0 1.3 0 0 0 0 0 0 370.925 0 0 0 0 0 0 0 0 41.025 60 129 3 NA34 7925
DNK000000569 4047168 fleet1 SDN_DEF_>=120_0_0 SDN 57.768 10.379 2.6 42 1 25/07/2012 06:46 NA 5.06666666666667 0 0 0 0 0.466666666666667 0 0 0 2.8 0 0.6 0 0 0 0 680.4 0 0 0 0 0 0 0 0 45.5333333333333 60 129 3 NA34 7923
DNK000000569 4047168 fleet1 SDN_DEF_>=120_0_0 SDN 57.758 10.428 8.4 342 1 25/07/2012 09:46 NA 5.06666666666667 0 0 0 0 0.466666666666667 0 0 0 2.8 0 0.6 0 0 0 0 680.4 0 0 0 0 0 0 0 0 45.5333333333333 60 129 3 NA34 7924
DNK000000569 4047168 fleet1 SDN_DEF_>=120_0_0 SDN 57.775 10.453 2.6 69 1 25/07/2012 10:46 NA 5.06666666666667 0 0 0 0 0.466666666666667 0 0 0 2.8 0 0.6 0 0 0 0 680.4 0 0 0 0 0 0 0 0 45.5333333333333 60 129 3 NA34 7995
DNK000000569 4047169 fleet1 SDN_DEF_>=120_0_0 SDN 57.755 10.291 8.6 28 1 26/07/2012 07:48 NA 0 0 0.275 0 0 0.075 0 0 0 0.775 0 0.075 0 0 0 0 752.4 0 0 0 0 0 0 0 0 10.85 60 129 3 NA34 7850
DNK000000569 4047169 fleet1 SDN_DEF_>=120_0_0 SDN 57.746 10.278 2.4 198 1 26/07/2012 08:48 NA 0 0 0.275 0 0 0.075 0 0 0 0.775 0 0.075 0 0 0 0 752.4 0 0 0 0 0 0 0 0 10.85 60 129 3 NA34 7850
DNK000000569 4047169 fleet1 SDN_DEF_>=120_0_0 SDN 57.738 10.269 3.4 265 1 26/07/2012 11:48 NA 0 0 0.275 0 0 0.075 0 0 0 0.775 0 0.075 0 0 0 0 752.4 0 0 0 0 0 0 0 0 10.85 60 129 3 NA34 7849
DNK000000569 4047169 fleet1 SDN_DEF_>=120_0_0 SDN 57.745 10.234 1.8 6 1 26/07/2012 12:48 NA 0 0 0.275 0 0 0.075 0 0 0 0.775 0 0.075 0 0 0 0 752.4 0 0 0 0 0 0 0 0 10.85 60 129 3 NA34 7849
DNK000000569 4047170 fleet1 SDN_DEF_>=120_0_0 SDN 57.773 10.396 1.2 267 1 30/07/2012 04:52 NA 0 0 0.166666666666667 0 0 0.366666666666667 0 0 0 2.1 0 0.1 0 0 0 0 477.333333333333 0 0 0 0 0 0 0 0 50.1333333333333 60 129 3 NA34 7924
DNK000000569 4047170 fleet1 SDN_DEF_>=120_0_0 SDN 57.776 10.425 1 290 1 30/07/2012 07:52 NA 0 0 0.166666666666667 0 0 0.366666666666667 0 0 0 2.1 0 0.1 0 0 0 0 477.333333333333 0 0 0 0 0 0 0 0 50.1333333333333 60 129 3 NA34 7924
DNK000000569 4047170 fleet1 SDN_DEF_>=120_0_0 SDN 57.783 10.485 4.2 75 1 30/07/2012 09:52 NA 0 0 0.166666666666667 0 0 0.366666666666667 0 0 0 2.1 0 0.1 0 0 0 0 477.333333333333 0 0 0 0 0 0 0 0 50.1333333333333 60 129 3 NA34 7995
DNK000000569 4047171 fleet1 SDN_DEF_>=120_0_0 SDN 57.789 10.72 4.2 265 1 01/08/2012 02:54 NA 0 0 0.244444444444444 0 0 0.188888888888889 0 0.122222222222222 0 0.0555555555555556 0 0.133333333333333 0 0 0 0 326.888888888889 0 0 0 0 0 0 0 0 1.57777777777778 60 129 3 NA34 7999
DNK000000569 4047171 fleet1 SDN_DEF_>=120_0_0 SDN 57.779 10.712 0.6 144 1 01/08/2012 03:54 NA 0 0 0.244444444444444 0 0 0.188888888888889 0 0.122222222222222 0 0.0555555555555556 0 0.133333333333333 0 0 0 0 326.888888888889 0 0 0 0 0 0 0 0 1.57777777777778 60 129 3 NA34 7999
DNK000000569 4047171 fleet1 SDN_DEF_>=120_0_0 SDN 57.78 10.745 5.8 250 1 01/08/2012 04:54 NA 0 0 0.244444444444444 0 0 0.188888888888889 0 0.122222222222222 0 0.0555555555555556 0 0.133333333333333 0 0 0 0 326.888888888889 0 0 0 0 0 0 0 0 1.57777777777778 60 129 3 NA34 7999
DNK000000569 4047171 fleet1 SDN_DEF_>=120_0_0 SDN 57.798 10.68 1.6 58 1 01/08/2012 08:54 NA 0 0 0.244444444444444 0 0 0.188888888888889 0 0.122222222222222 0 0.0555555555555556 0 0.133333333333333 0 0 0 0 326.888888888889 0 0 0 0 0 0 0 0 1.57777777777778 60 129 3 NA34 7998
DNK000000569 4047171 fleet1 SDN_DEF_>=120_0_0 SDN 57.789 10.634 0.8 172 1 01/08/2012 09:54 NA 0 0 0.244444444444444 0 0 0.188888888888889 0 0.122222222222222 0 0.0555555555555556 0 0.133333333333333 0 0 0 0 326.888888888889 0 0 0 0 0 0 0 0 1.57777777777778 60 129 3 NA34 8060
DNK000000569 4047171 fleet1 SDN_DEF_>=120_0_0 SDN 57.802 10.638 6.2 208 1 01/08/2012 10:54 NA 0 0 0.244444444444444 0 0 0.188888888888889 0 0.122222222222222 0 0.0555555555555556 0 0.133333333333333 0 0 0 0 326.888888888889 0 0 0 0 0 0 0 0 1.57777777777778 60 129 3 NA34 8060
DNK000000569 4047171 fleet1 SDN_DEF_>=120_0_0 SDN 57.791 10.634 0 61 1 01/08/2012 11:54 NA 0 0 0.244444444444444 0 0 0.188888888888889 0 0.122222222222222 0 0.0555555555555556 0 0.133333333333333 0 0 0 0 326.888888888889 0 0 0 0 0 0 0 0 1.57777777777778 60 129 3 NA34 8060
DNK000000569 4047171 fleet1 SDN_DEF_>=120_0_0 SDN 57.795 10.649 1.2 88 1 01/08/2012 12:54 NA 0 0 0.244444444444444 0 0 0.188888888888889 0 0.122222222222222 0 0.0555555555555556 0 0.133333333333333 0 0 0 0 326.888888888889 0 0 0 0 0 0 0 0 1.57777777777778 60 129 3 NA34 8060
DNK000000569 4047171 fleet1 SDN_DEF_>=120_0_0 SDN 57.79 10.634 1 133 1 01/08/2012 13:54 NA 0 0 0.244444444444444 0 0 0.188888888888889 0 0.122222222222222 0 0.0555555555555556 0 0.133333333333333 0 0 0 0 326.888888888889 0 0 0 0 0 0 0 0 1.57777777777778 60 129 3 NA34 8060
DNK000000569 4047172 fleet1 SDN_DEF_>=120_0_0 SDN 57.791 10.633 0 185 1 06/08/2012 04:00 NA 0 0 0.183333333333333 0 0 0.55 0 0 0 0.05 0 0.1 0 0 0 0 453.116666666667 0 0 0 0 0 0 0 0 0.4 60 129 3 NA34 8060
DNK000000569 4047172 fleet1 SDN_DEF_>=120_0_0 SDN 57.797 10.571 7.8 239 1 06/08/2012 06:00 NA 0 0 0.183333333333333 0 0 0.55 0 0 0 0.05 0 0.1 0 0 0 0 453.116666666667 0 0 0 0 0 0 0 0 0.4 60 129 3 NA34 8059
DNK000000569 4047172 fleet1 SDN_DEF_>=120_0_0 SDN 57.783 10.586 2.6 328 1 06/08/2012 07:00 NA 0 0 0.183333333333333 0 0 0.55 0 0 0 0.05 0 0.1 0 0 0 0 453.116666666667 0 0 0 0 0 0 0 0 0.4 60 129 3 NA34 7997
DNK000000569 4047172 fleet1 SDN_DEF_>=120_0_0 SDN 57.793 10.621 1.4 323 1 06/08/2012 08:00 NA 0 0 0.183333333333333 0 0 0.55 0 0 0 0.05 0 0.1 0 0 0 0 453.116666666667 0 0 0 0 0 0 0 0 0.4 60 129 3 NA34 7997
DNK000000569 4047172 fleet1 SDN_DEF_>=120_0_0 SDN 57.807 10.685 1.6 61 1 06/08/2012 13:00 NA 0 0 0.183333333333333 0 0 0.55 0 0 0 0.05 0 0.1 0 0 0 0 453.116666666667 0 0 0 0 0 0 0 0 0.4 60 129 3 NA34 8061
DNK000000569 4047172 fleet1 SDN_DEF_>=120_0_0 SDN 57.822 10.695 1 53 1 06/08/2012 14:00 NA 0 0 0.183333333333333 0 0 0.55 0 0 0 0.05 0 0.1 0 0 0 0 453.116666666667 0 0 0 0 0 0 0 0 0.4 60 129 3 NA34 8061
DNK000000569 4047173 fleet1 SDN_DEF_>=120_0_0 SDN 57.812 10.707 2.4 195 1 09/08/2012 04:04 NA 37.18 0 0 0 0 34.6 0 2.52 0 5.04 0 0.48 0 0 0 0 136.04 0 0 0 0 0 0 0 0 23.32 60 129 3 NA34 8061
DNK000000569 4047173 fleet1 SDN_DEF_>=120_0_0 SDN 57.851 10.722 0.4 70 1 09/08/2012 08:04 NA 37.18 0 0 0 0 34.6 0 2.52 0 5.04 0 0.48 0 0 0 0 136.04 0 0 0 0 0 0 0 0 23.32 60 129 3 NA34 8120
DNK000000569 4047173 fleet1 SDN_DEF_>=120_0_0 SDN 57.832 10.691 9.4 54 1 09/08/2012 12:04 NA 37.18 0 0 0 0 34.6 0 2.52 0 5.04 0 0.48 0 0 0 0 136.04 0 0 0 0 0 0 0 0 23.32 60 129 3 NA34 8120
DNK000000569 4047173 fleet1 SDN_DEF_>=120_0_0 SDN 57.85 10.71 0.2 122 1 09/08/2012 13:04 NA 37.18 0 0 0 0 34.6 0 2.52 0 5.04 0 0.48 0 0 0 0 136.04 0 0 0 0 0 0 0 0 23.32 60 129 3 NA34 8120
DNK000000569 4047173 fleet1 SDN_DEF_>=120_0_0 SDN 57.833 10.707 6.8 163 1 09/08/2012 14:04 NA 37.18 0 0 0 0 34.6 0 2.52 0 5.04 0 0.48 0 0 0 0 136.04 0 0 0 0 0 0 0 0 23.32 60 129 3 NA34 8120
